date,symbol,sector,exchange,open,high,low,close,volume,market_cap,price,daily_return
2021-05-03,PYPL,Financial Services,NASDAQ,384.0,384.05,377.04,378.64,9716713,2069095477.0,378.64,-1.4
2021-05-04,PYPL,Financial Services,NASDAQ,378.64,386.75,362.04,368.19,2313312,2836212992.0,368.19,-2.76
2021-05-05,PYPL,Financial Services,NASDAQ,368.19,370.29,350.48,353.4,1392601,3530797046.0,353.4,-4.02
2021-05-06,PYPL,Financial Services,NASDAQ,353.4,357.1,343.99,345.64,549527,1972153370.0,345.64,-2.2
2021-05-07,PYPL,Financial Services,NASDAQ,345.64,365.0,335.56,356.54,3174011,757873288.0,356.54,3.15
2021-05-10,PYPL,Financial Services,NASDAQ,356.54,377.35,346.02,368.41,12250872,3261892716.0,368.41,3.33
2021-05-11,PYPL,Financial Services,NASDAQ,368.41,370.1,357.31,362.18,1855497,1469708046.0,362.18,-1.69
2021-05-12,PYPL,Financial Services,NASDAQ,362.18,374.24,357.96,369.17,1739189,1720293941.0,369.17,1.93
2021-05-13,PYPL,Financial Services,NASDAQ,369.17,384.06,362.92,374.42,1176978,3718313409.0,374.42,1.42
2021-05-14,PYPL,Financial Services,NASDAQ,374.42,383.66,365.77,368.98,1585731,3127105376.0,368.98,-1.45
2021-05-17,PYPL,Financial Services,NASDAQ,368.98,377.34,362.43,363.51,1981189,2731333448.0,363.51,-1.48
2021-05-18,PYPL,Financial Services,NASDAQ,363.51,371.15,345.86,353.74,15774457,1975684379.0,353.74,-2.69
2021-05-19,PYPL,Financial Services,NASDAQ,353.74,364.27,343.28,349.76,3141270,1351509192.0,349.76,-1.12
2021-05-20,PYPL,Financial Services,NASDAQ,349.76,356.81,338.6,341.03,2505647,2094831745.0,341.03,-2.5
2021-05-21,PYPL,Financial Services,NASDAQ,341.03,347.81,337.05,345.34,11195204,2175300879.0,345.34,1.26
2021-05-24,PYPL,Financial Services,NASDAQ,345.34,359.5,344.3,352.19,2267295,1353698584.0,352.19,1.98
2021-05-25,PYPL,Financial Services,NASDAQ,352.19,354.59,347.39,353.12,19321961,3180248367.0,353.12,0.26
2021-05-26,PYPL,Financial Services,NASDAQ,353.12,362.42,332.7,340.46,12668511,479779483.0,340.46,-3.59
2021-05-27,PYPL,Financial Services,NASDAQ,340.46,343.75,330.64,335.91,1876610,1281154699.0,335.91,-1.33
2021-05-28,PYPL,Financial Services,NASDAQ,335.91,347.22,330.21,339.22,11932599,1886240249.0,339.22,0.98
2021-05-31,PYPL,Financial Services,NASDAQ,339.22,345.87,330.15,345.51,4337244,585041517.0,345.51,1.85
2021-06-01,PYPL,Financial Services,NASDAQ,345.51,359.55,341.66,357.11,1044576,2738565315.0,357.11,3.36
2021-06-02,PYPL,Financial Services,NASDAQ,357.11,364.02,346.09,354.17,164203,1262736617.0,354.17,-0.82
2021-06-03,PYPL,Financial Services,NASDAQ,354.17,371.62,350.08,369.22,3370510,1580902772.0,369.22,4.25
2021-06-04,PYPL,Financial Services,NASDAQ,369.22,378.95,359.05,367.41,3259519,2627998540.0,367.41,-0.49
2021-06-07,PYPL,Financial Services,NASDAQ,367.41,373.01,355.38,360.25,8438458,424092020.0,360.25,-1.95
2021-06-08,PYPL,Financial Services,NASDAQ,360.25,374.59,358.65,367.57,936474,1144846507.0,367.57,2.03
2021-06-09,PYPL,Financial Services,NASDAQ,367.57,388.39,360.95,388.04,1937256,2100835275.0,388.04,5.57
2021-06-10,PYPL,Financial Services,NASDAQ,388.04,388.87,378.0,386.89,792354,1697762879.0,386.89,-0.3
2021-06-11,PYPL,Financial Services,NASDAQ,386.89,395.85,366.39,371.88,9874935,3227474815.0,371.88,-3.88
2021-06-14,PYPL,Financial Services,NASDAQ,371.88,387.37,363.38,377.28,3311435,1083295938.0,377.28,1.45
2021-06-15,PYPL,Financial Services,NASDAQ,377.28,387.14,365.77,369.05,2836207,369429791.0,369.05,-2.18
2021-06-16,PYPL,Financial Services,NASDAQ,369.05,371.3,363.1,369.52,332778,1687351913.0,369.52,0.13
2021-06-17,PYPL,Financial Services,NASDAQ,369.52,377.56,356.36,366.24,3882647,397027288.0,366.24,-0.89
2021-06-18,PYPL,Financial Services,NASDAQ,366.24,376.71,359.51,373.86,333583,1420322033.0,373.86,2.08
2021-06-21,PYPL,Financial Services,NASDAQ,373.86,379.55,348.91,357.85,4321591,1061009260.0,357.85,-4.28
2021-06-22,PYPL,Financial Services,NASDAQ,357.85,383.16,350.23,378.38,5345975,2434151766.0,378.38,5.74
2021-06-23,PYPL,Financial Services,NASDAQ,378.38,404.92,376.05,401.41,3215412,1039825192.0,401.41,6.09
2021-06-24,PYPL,Financial Services,NASDAQ,401.41,405.66,384.25,388.73,1345847,2850584377.0,388.73,-3.16
2021-06-25,PYPL,Financial Services,NASDAQ,388.73,393.03,374.77,381.32,1480388,1604679637.0,381.32,-1.91
2021-06-28,PYPL,Financial Services,NASDAQ,381.32,383.62,366.3,377.5,5094057,1011754674.0,377.5,-1.0
2021-06-29,PYPL,Financial Services,NASDAQ,377.5,385.42,370.99,381.65,467161,2748011156.0,381.65,1.1
2021-06-30,PYPL,Financial Services,NASDAQ,381.65,392.89,370.77,385.01,1506545,3439115261.0,385.01,0.88
2021-07-01,PYPL,Financial Services,NASDAQ,385.01,391.33,379.02,388.03,1945744,3271627710.0,388.03,0.78
2021-07-02,PYPL,Financial Services,NASDAQ,388.03,395.88,377.98,386.02,10837607,3299335773.0,386.02,-0.52
2021-07-05,PYPL,Financial Services,NASDAQ,386.02,388.88,371.61,380.5,1833274,2337817286.0,380.5,-1.43
2021-07-06,PYPL,Financial Services,NASDAQ,380.5,391.17,347.43,356.94,19158791,3192654842.0,356.94,-6.19
2021-07-07,PYPL,Financial Services,NASDAQ,356.94,365.64,352.8,357.73,3142859,1993887444.0,357.73,0.22
2021-07-08,PYPL,Financial Services,NASDAQ,357.73,384.38,348.59,377.09,75185706,2742530876.0,377.09,5.41
2021-07-09,PYPL,Financial Services,NASDAQ,377.09,381.48,370.92,377.29,3314823,2054785320.0,377.29,0.05
2021-07-12,PYPL,Financial Services,NASDAQ,377.29,393.43,366.51,389.02,1547708,1355207310.0,389.02,3.11
2021-07-13,PYPL,Financial Services,NASDAQ,389.02,404.78,383.9,395.54,974805,2248978722.0,395.54,1.68
2021-07-14,PYPL,Financial Services,NASDAQ,395.54,397.3,386.53,390.48,17310245,2647077753.0,390.48,-1.28
2021-07-15,PYPL,Financial Services,NASDAQ,390.48,391.95,381.14,383.27,4157349,2989551995.0,383.27,-1.85
2021-07-16,PYPL,Financial Services,NASDAQ,383.27,385.02,377.32,377.89,3456707,1906497819.0,377.89,-1.4
2021-07-19,PYPL,Financial Services,NASDAQ,377.89,386.11,369.15,379.68,2537576,1167977537.0,379.68,0.47
2021-07-20,PYPL,Financial Services,NASDAQ,379.68,416.98,370.54,406.75,13230835,2393082270.0,406.75,7.13
2021-07-21,PYPL,Financial Services,NASDAQ,406.75,414.46,394.51,399.44,15781421,706009276.0,399.44,-1.8
2021-07-22,PYPL,Financial Services,NASDAQ,399.44,428.72,392.38,417.67,4338561,1507712634.0,417.67,4.56
2021-07-23,PYPL,Financial Services,NASDAQ,417.67,428.47,415.83,416.42,29146570,579270599.0,416.42,-0.3
2021-07-26,PYPL,Financial Services,NASDAQ,416.42,417.29,396.05,403.93,2003478,2933571249.0,403.93,-3.0
2021-07-27,PYPL,Financial Services,NASDAQ,403.93,409.91,391.36,403.35,2125829,1616655140.0,403.35,-0.14
2021-07-28,PYPL,Financial Services,NASDAQ,403.35,407.82,398.75,401.43,8059403,2621388488.0,401.43,-0.48
2021-07-29,PYPL,Financial Services,NASDAQ,401.43,402.58,395.85,400.08,10051920,3713753880.0,400.08,-0.34
2021-07-30,PYPL,Financial Services,NASDAQ,400.08,404.62,381.88,382.21,2506603,2287561042.0,382.21,-4.47
2021-08-02,PYPL,Financial Services,NASDAQ,382.21,392.0,377.46,380.2,12472290,1858975220.0,380.2,-0.53
2021-08-03,PYPL,Financial Services,NASDAQ,380.2,382.18,367.29,376.52,14840300,3012624501.0,376.52,-0.97
2021-08-04,PYPL,Financial Services,NASDAQ,376.52,379.04,372.31,376.31,1779774,1792971642.0,376.31,-0.06
2021-08-05,PYPL,Financial Services,NASDAQ,376.31,387.05,361.69,370.11,387360,590488892.0,370.11,-1.65
2021-08-06,PYPL,Financial Services,NASDAQ,370.11,397.39,359.6,394.53,20233632,2054187162.0,394.53,6.6
2021-08-09,PYPL,Financial Services,NASDAQ,394.53,406.35,379.65,386.07,2233384,1167965100.0,386.07,-2.14
2021-08-10,PYPL,Financial Services,NASDAQ,386.07,400.25,381.73,395.31,21588209,1729643054.0,395.31,2.39
2021-08-11,PYPL,Financial Services,NASDAQ,395.31,397.7,392.82,396.51,2216172,789241077.0,396.51,0.3
2021-08-12,PYPL,Financial Services,NASDAQ,396.51,403.2,391.31,403.18,996266,2701420882.0,403.18,1.68
2021-08-13,PYPL,Financial Services,NASDAQ,403.18,420.63,395.28,409.39,4309815,1279122066.0,409.39,1.54
2021-08-16,PYPL,Financial Services,NASDAQ,409.39,424.35,400.32,422.0,4328275,3059727138.0,422.0,3.08
2021-08-17,PYPL,Financial Services,NASDAQ,422.0,428.39,398.97,409.84,1404758,2999894712.0,409.84,-2.88
2021-08-18,PYPL,Financial Services,NASDAQ,409.84,431.03,401.66,420.08,10299683,2927362086.0,420.08,2.5
2021-08-19,PYPL,Financial Services,NASDAQ,420.08,426.29,415.95,424.03,6559336,1867118246.0,424.03,0.94
2021-08-20,PYPL,Financial Services,NASDAQ,424.03,435.46,420.61,425.81,827769,3177447850.0,425.81,0.42
2021-08-23,PYPL,Financial Services,NASDAQ,425.81,435.83,421.82,428.72,2734931,1546220978.0,428.72,0.68
2021-08-24,PYPL,Financial Services,NASDAQ,428.72,431.7,419.88,419.92,8893059,2948037970.0,419.92,-2.05
2021-08-25,PYPL,Financial Services,NASDAQ,419.92,423.38,406.24,411.11,1235488,1511591260.0,411.11,-2.1
2021-08-26,PYPL,Financial Services,NASDAQ,411.11,427.43,405.71,419.15,621798,1421454956.0,419.15,1.95
2021-08-27,PYPL,Financial Services,NASDAQ,419.15,439.28,408.35,430.26,5237976,1504452884.0,430.26,2.65
2021-08-30,PYPL,Financial Services,NASDAQ,430.26,430.36,400.88,412.26,1980533,2305278747.0,412.26,-4.18
2021-08-31,PYPL,Financial Services,NASDAQ,412.26,443.42,411.32,436.79,2231839,4043108262.0,436.79,5.95
2021-09-01,PYPL,Financial Services,NASDAQ,436.79,438.17,421.81,426.79,887333,1627003024.0,426.79,-2.29
2021-09-02,PYPL,Financial Services,NASDAQ,426.79,442.74,420.59,436.6,11601408,2749008594.0,436.6,2.3
2021-09-03,PYPL,Financial Services,NASDAQ,436.6,448.59,423.57,437.91,2006227,476569987.0,437.91,0.3
2021-09-06,PYPL,Financial Services,NASDAQ,437.91,483.8,430.82,470.7,1811229,931010565.0,470.7,7.49
2021-09-07,PYPL,Financial Services,NASDAQ,470.7,481.14,458.39,465.05,1978072,3464453084.0,465.05,-1.2
2021-09-08,PYPL,Financial Services,NASDAQ,465.05,488.43,462.86,478.44,5272585,3869766400.0,478.44,2.88
2021-09-09,PYPL,Financial Services,NASDAQ,478.44,487.55,474.85,474.89,2363242,2651770430.0,474.89,-0.74
2021-09-10,PYPL,Financial Services,NASDAQ,474.89,499.05,474.65,494.04,7444291,1368847489.0,494.04,4.03
2021-09-13,PYPL,Financial Services,NASDAQ,494.04,501.14,488.03,489.89,2802378,1686040665.0,489.89,-0.84
2021-09-14,PYPL,Financial Services,NASDAQ,489.89,497.89,473.14,474.1,14067394,1079464742.0,474.1,-3.22
2021-09-15,PYPL,Financial Services,NASDAQ,474.1,495.54,461.55,481.94,1360702,1092034154.0,481.94,1.65
2021-09-16,PYPL,Financial Services,NASDAQ,481.94,489.93,461.14,468.04,1704094,2676357963.0,468.04,-2.88
2021-09-17,PYPL,Financial Services,NASDAQ,468.04,493.96,458.61,480.35,2971509,1946559633.0,480.35,2.63
2021-09-20,PYPL,Financial Services,NASDAQ,480.35,499.71,470.34,490.44,5487064,4228399475.0,490.44,2.1
2021-09-21,PYPL,Financial Services,NASDAQ,490.44,491.3,475.76,477.96,1569641,605933370.0,477.96,-2.54
2021-09-22,PYPL,Financial Services,NASDAQ,477.96,484.93,471.26,484.56,3221374,726748061.0,484.56,1.38
2021-09-23,PYPL,Financial Services,NASDAQ,484.56,495.54,477.16,491.69,683753,3570938876.0,491.69,1.47
2021-09-24,PYPL,Financial Services,NASDAQ,491.69,506.36,477.66,504.51,6954802,4082732035.0,504.51,2.61
2021-09-27,PYPL,Financial Services,NASDAQ,504.51,522.23,502.63,512.86,3603586,586855637.0,512.86,1.66
2021-09-28,PYPL,Financial Services,NASDAQ,512.86,525.24,507.19,512.4,710458,4878406205.0,512.4,-0.09
2021-09-29,PYPL,Financial Services,NASDAQ,512.4,526.72,498.47,499.53,5783324,2827481215.0,499.53,-2.51
2021-09-30,PYPL,Financial Services,NASDAQ,499.53,517.51,486.59,514.02,2186896,2813757716.0,514.02,2.9
2021-10-01,PYPL,Financial Services,NASDAQ,514.02,524.18,508.54,509.47,5536622,1214713022.0,509.47,-0.88
2021-10-04,PYPL,Financial Services,NASDAQ,509.47,513.51,491.89,494.65,13720384,3954151752.0,494.65,-2.91
2021-10-05,PYPL,Financial Services,NASDAQ,494.65,528.92,484.17,525.82,6889364,2612929147.0,525.82,6.3
2021-10-06,PYPL,Financial Services,NASDAQ,525.82,527.9,525.12,526.73,5728353,556275361.0,526.73,0.17
2021-10-07,PYPL,Financial Services,NASDAQ,526.73,541.62,522.3,539.28,910493,2118209663.0,539.28,2.38
2021-10-08,PYPL,Financial Services,NASDAQ,539.28,570.26,529.0,562.08,14069128,3880308921.0,562.08,4.23
2021-10-11,PYPL,Financial Services,NASDAQ,562.08,567.84,544.9,548.74,610086,1753182461.0,548.74,-2.37
2021-10-12,PYPL,Financial Services,NASDAQ,548.74,556.33,519.02,529.98,1351374,4923988551.0,529.98,-3.42
2021-10-13,PYPL,Financial Services,NASDAQ,529.98,539.67,523.57,534.72,5045035,1631140688.0,534.72,0.89
2021-10-14,PYPL,Financial Services,NASDAQ,534.72,543.1,523.94,536.57,14687679,5352551453.0,536.57,0.35
2021-10-15,PYPL,Financial Services,NASDAQ,536.57,547.43,518.9,527.57,4057985,3516689428.0,527.57,-1.68
2021-10-18,PYPL,Financial Services,NASDAQ,527.57,529.16,518.59,523.64,7956429,1206355534.0,523.64,-0.74
2021-10-19,PYPL,Financial Services,NASDAQ,523.64,532.89,502.09,516.07,1104641,1574670213.0,516.07,-1.45
2021-10-20,PYPL,Financial Services,NASDAQ,516.07,533.73,515.52,521.49,2140048,1851418585.0,521.49,1.05
2021-10-21,PYPL,Financial Services,NASDAQ,521.49,535.11,474.4,487.97,3179492,1232267411.0,487.97,-6.43
2021-10-22,PYPL,Financial Services,NASDAQ,487.97,496.81,471.71,482.88,2987166,733927233.0,482.88,-1.04
2021-10-25,PYPL,Financial Services,NASDAQ,482.88,512.74,473.03,504.65,3039312,1057369660.0,504.65,4.51
2021-10-26,PYPL,Financial Services,NASDAQ,504.65,527.54,490.28,516.41,4738488,4472872171.0,516.41,2.33
2021-10-27,PYPL,Financial Services,NASDAQ,516.41,530.03,482.5,493.01,340461,3584141768.0,493.01,-4.53
2021-10-28,PYPL,Financial Services,NASDAQ,493.01,500.94,471.15,484.64,44912763,3499081316.0,484.64,-1.7
2021-10-29,PYPL,Financial Services,NASDAQ,484.64,492.74,480.98,484.41,21731673,1994310604.0,484.41,-0.05
2021-11-01,PYPL,Financial Services,NASDAQ,484.41,487.07,473.61,484.31,1588963,4145390503.0,484.31,-0.02
2021-11-02,PYPL,Financial Services,NASDAQ,484.31,489.43,484.1,487.29,2545372,3437614665.0,487.29,0.61
2021-11-03,PYPL,Financial Services,NASDAQ,487.29,501.68,469.2,481.5,1915770,3691703450.0,481.5,-1.19
2021-11-04,PYPL,Financial Services,NASDAQ,481.5,515.42,480.04,511.65,3823853,3166085323.0,511.65,6.26
2021-11-05,PYPL,Financial Services,NASDAQ,511.65,519.19,486.82,499.67,760842,709109456.0,499.67,-2.34
2021-11-08,PYPL,Financial Services,NASDAQ,499.67,509.71,479.53,492.94,1354652,2802820129.0,492.94,-1.35
2021-11-09,PYPL,Financial Services,NASDAQ,492.94,507.34,488.47,497.86,1458270,1540098043.0,497.86,1.0
2021-11-10,PYPL,Financial Services,NASDAQ,497.86,511.16,476.55,481.63,3073843,4116854502.0,481.63,-3.26
2021-11-11,PYPL,Financial Services,NASDAQ,481.63,485.84,477.55,480.6,10239903,3700063494.0,480.6,-0.21
2021-11-12,PYPL,Financial Services,NASDAQ,480.6,503.61,468.06,492.59,2971711,2380440626.0,492.59,2.49
2021-11-15,PYPL,Financial Services,NASDAQ,492.59,500.48,480.93,493.02,8540301,505873207.0,493.02,0.09
2021-11-16,PYPL,Financial Services,NASDAQ,493.02,500.29,473.18,483.52,4867391,2266534612.0,483.52,-1.93
2021-11-17,PYPL,Financial Services,NASDAQ,483.52,490.82,465.43,468.85,9003135,3073284076.0,468.85,-3.03
2021-11-18,PYPL,Financial Services,NASDAQ,468.85,473.88,449.78,455.4,921779,1025453065.0,455.4,-2.87
2021-11-19,PYPL,Financial Services,NASDAQ,455.4,460.3,443.15,447.63,2925045,696546448.0,447.63,-1.71
2021-11-22,PYPL,Financial Services,NASDAQ,447.63,469.15,439.92,459.13,1019929,2470060678.0,459.13,2.57
2021-11-23,PYPL,Financial Services,NASDAQ,459.13,472.46,454.82,456.88,6215515,2623668287.0,456.88,-0.49
2021-11-24,PYPL,Financial Services,NASDAQ,456.88,457.23,437.72,447.62,8291565,1272007006.0,447.62,-2.03
2021-11-25,PYPL,Financial Services,NASDAQ,447.62,449.64,433.5,445.57,471556,2006442387.0,445.57,-0.46
2021-11-26,PYPL,Financial Services,NASDAQ,445.57,453.77,443.83,446.69,3968633,3614771713.0,446.69,0.25
2021-11-29,PYPL,Financial Services,NASDAQ,446.69,456.57,442.63,442.83,38694930,796033996.0,442.83,-0.86
2021-11-30,PYPL,Financial Services,NASDAQ,442.83,448.61,437.27,447.62,2138107,968324671.0,447.62,1.08
2021-12-01,PYPL,Financial Services,NASDAQ,447.62,452.95,436.51,447.1,817369,2485334961.0,447.1,-0.12
2021-12-02,PYPL,Financial Services,NASDAQ,447.1,464.22,438.78,450.84,4583281,2018573414.0,450.84,0.84
2021-12-03,PYPL,Financial Services,NASDAQ,450.84,463.54,443.12,461.27,10571356,2568399169.0,461.27,2.31
2021-12-06,PYPL,Financial Services,NASDAQ,461.27,479.19,454.95,468.57,8827233,4037366024.0,468.57,1.58
2021-12-07,PYPL,Financial Services,NASDAQ,468.57,492.14,462.75,489.34,3652024,2835642555.0,489.34,4.43
2021-12-08,PYPL,Financial Services,NASDAQ,489.34,508.62,474.81,501.1,3085290,938759888.0,501.1,2.4
2021-12-09,PYPL,Financial Services,NASDAQ,501.1,508.78,490.78,500.31,7291798,4407621603.0,500.31,-0.16
2021-12-10,PYPL,Financial Services,NASDAQ,500.31,510.27,490.36,499.77,1417858,4883856563.0,499.77,-0.11
2021-12-13,PYPL,Financial Services,NASDAQ,499.77,522.84,493.38,510.56,6610782,1303977362.0,510.56,2.16
2021-12-14,PYPL,Financial Services,NASDAQ,510.56,522.86,496.99,509.81,1738417,1001980431.0,509.81,-0.15
2021-12-15,PYPL,Financial Services,NASDAQ,509.81,517.17,502.8,503.57,1176196,3670324222.0,503.57,-1.23
2021-12-16,PYPL,Financial Services,NASDAQ,503.57,512.09,473.45,486.58,4430354,3303974943.0,486.58,-3.37
2021-12-17,PYPL,Financial Services,NASDAQ,486.58,487.63,467.71,482.08,1235950,3986111969.0,482.08,-0.93
2021-12-20,PYPL,Financial Services,NASDAQ,482.08,489.13,445.08,451.11,9155328,2256027157.0,451.11,-6.43
2021-12-21,PYPL,Financial Services,NASDAQ,451.11,472.7,449.52,464.88,4411401,3482761054.0,464.88,3.05
2021-12-22,PYPL,Financial Services,NASDAQ,464.88,467.14,447.94,451.18,4275248,2217880713.0,451.18,-2.95
2021-12-23,PYPL,Financial Services,NASDAQ,451.18,453.96,436.94,444.37,2816059,1953305941.0,444.37,-1.51
2021-12-24,PYPL,Financial Services,NASDAQ,444.37,464.09,440.97,450.79,2125583,3794158404.0,450.79,1.44
2021-12-27,PYPL,Financial Services,NASDAQ,450.79,458.77,440.41,447.83,5229600,3353229433.0,447.83,-0.66
2021-12-28,PYPL,Financial Services,NASDAQ,447.83,479.05,439.45,469.52,1958308,1809224675.0,469.52,4.84
2021-12-29,PYPL,Financial Services,NASDAQ,469.52,483.39,468.84,476.5,4357283,3312075706.0,476.5,1.49
2021-12-30,PYPL,Financial Services,NASDAQ,476.5,490.07,471.78,486.79,1771582,3794415044.0,486.79,2.16
2021-12-31,PYPL,Financial Services,NASDAQ,486.79,489.44,470.6,484.68,26475266,3866940086.0,484.68,-0.43
2022-01-03,PYPL,Financial Services,NASDAQ,484.68,495.03,471.67,483.03,25379337,708749180.0,483.03,-0.34
2022-01-04,PYPL,Financial Services,NASDAQ,483.03,486.3,466.2,474.3,1287572,4212438717.0,474.3,-1.81
2022-01-05,PYPL,Financial Services,NASDAQ,474.3,484.11,470.62,481.95,1350020,4474689141.0,481.95,1.61
2022-01-06,PYPL,Financial Services,NASDAQ,481.95,484.06,458.68,469.46,39747146,2231139205.0,469.46,-2.59
2022-01-07,PYPL,Financial Services,NASDAQ,469.46,479.67,445.67,452.24,1871023,4262996511.0,452.24,-3.67
2022-01-10,PYPL,Financial Services,NASDAQ,452.24,460.33,439.67,450.18,5517397,3021421613.0,450.18,-0.46
2022-01-11,PYPL,Financial Services,NASDAQ,450.18,484.47,448.37,472.1,2174312,2644740022.0,472.1,4.87
2022-01-12,PYPL,Financial Services,NASDAQ,472.1,497.82,459.97,492.86,293619,615883839.0,492.86,4.4
2022-01-13,PYPL,Financial Services,NASDAQ,492.86,497.64,465.6,472.0,5085990,2914591209.0,472.0,-4.23
2022-01-14,PYPL,Financial Services,NASDAQ,472.0,498.69,469.1,486.35,637258,3131452683.0,486.35,3.04
2022-01-17,PYPL,Financial Services,NASDAQ,486.35,494.73,484.76,491.07,2081948,4486070772.0,491.07,0.97
2022-01-18,PYPL,Financial Services,NASDAQ,491.07,496.86,475.68,479.54,9782641,874539723.0,479.54,-2.35
2022-01-19,PYPL,Financial Services,NASDAQ,479.54,500.51,468.7,487.88,1638242,570134786.0,487.88,1.74
2022-01-20,PYPL,Financial Services,NASDAQ,487.88,500.26,476.12,481.56,11330526,3334356035.0,481.56,-1.29
2022-01-21,PYPL,Financial Services,NASDAQ,481.56,485.27,477.01,478.81,3377857,1874708818.0,478.81,-0.57
2022-01-24,PYPL,Financial Services,NASDAQ,478.81,491.06,457.11,462.75,7670767,3861128842.0,462.75,-3.35
2022-01-25,PYPL,Financial Services,NASDAQ,462.75,468.35,445.89,450.96,3357952,727318888.0,450.96,-2.55
2022-01-26,PYPL,Financial Services,NASDAQ,450.96,459.44,430.51,443.42,2250443,503610743.0,443.42,-1.67
2022-01-27,PYPL,Financial Services,NASDAQ,443.42,462.88,433.67,462.43,1992748,758807073.0,462.43,4.29
2022-01-28,PYPL,Financial Services,NASDAQ,462.43,469.58,445.54,457.12,5990954,1058704770.0,457.12,-1.15
2022-01-31,PYPL,Financial Services,NASDAQ,457.12,468.49,413.72,424.82,16904838,1103496467.0,424.82,-7.07
2022-02-01,PYPL,Financial Services,NASDAQ,424.82,427.5,412.18,413.67,4704922,2376332850.0,413.67,-2.62
2022-02-02,PYPL,Financial Services,NASDAQ,413.67,421.03,405.67,415.16,5820415,1849515839.0,415.16,0.36
2022-02-03,PYPL,Financial Services,NASDAQ,415.16,420.48,402.75,403.55,1784978,467768206.0,403.55,-2.8
2022-02-04,PYPL,Financial Services,NASDAQ,403.55,439.38,402.88,434.06,1550790,1621227888.0,434.06,7.56
2022-02-07,PYPL,Financial Services,NASDAQ,434.06,444.71,414.08,416.66,5807004,1918792900.0,416.66,-4.01
2022-02-08,PYPL,Financial Services,NASDAQ,416.66,440.24,412.63,432.18,646165,3983249970.0,432.18,3.72
2022-02-09,PYPL,Financial Services,NASDAQ,432.18,433.73,420.11,424.65,29517701,1012800243.0,424.65,-1.74
2022-02-10,PYPL,Financial Services,NASDAQ,424.65,434.95,417.3,420.87,2575065,475817532.0,420.87,-0.89
2022-02-11,PYPL,Financial Services,NASDAQ,420.87,438.17,419.84,436.08,22055311,933597711.0,436.08,3.61
2022-02-14,PYPL,Financial Services,NASDAQ,436.08,440.44,425.4,438.3,883967,1440673906.0,438.3,0.51
2022-02-15,PYPL,Financial Services,NASDAQ,438.3,454.08,433.71,453.09,10088692,1838844646.0,453.09,3.38
2022-02-16,PYPL,Financial Services,NASDAQ,453.09,465.08,452.92,461.77,8050139,2713387634.0,461.77,1.91
2022-02-17,PYPL,Financial Services,NASDAQ,461.77,468.85,444.47,456.05,3231343,2765247973.0,456.05,-1.24
2022-02-18,PYPL,Financial Services,NASDAQ,456.05,461.44,446.86,447.61,10098898,1966341836.0,447.61,-1.85
2022-02-21,PYPL,Financial Services,NASDAQ,447.61,470.59,437.07,463.12,2821254,1528546044.0,463.12,3.46
2022-02-22,PYPL,Financial Services,NASDAQ,463.12,463.45,449.58,451.58,8744593,674271583.0,451.58,-2.49
2022-02-23,PYPL,Financial Services,NASDAQ,451.58,453.28,428.48,434.06,829661,606048690.0,434.06,-3.88
2022-02-24,PYPL,Financial Services,NASDAQ,434.06,445.1,427.29,435.38,2231351,1473002641.0,435.38,0.3
2022-02-25,PYPL,Financial Services,NASDAQ,435.38,479.58,432.43,467.43,1625892,3449957664.0,467.43,7.36
2022-02-28,PYPL,Financial Services,NASDAQ,467.43,469.92,458.14,459.04,2152097,3989173113.0,459.04,-1.79
2022-03-01,PYPL,Financial Services,NASDAQ,459.04,470.03,429.88,440.19,1921365,2785189551.0,440.19,-4.11
2022-03-02,PYPL,Financial Services,NASDAQ,440.19,451.97,430.09,439.04,1073584,2815548754.0,439.04,-0.26
2022-03-03,PYPL,Financial Services,NASDAQ,439.04,449.43,426.78,445.78,1023358,4110862801.0,445.78,1.54
2022-03-04,PYPL,Financial Services,NASDAQ,445.78,456.92,438.91,445.39,3790978,985980549.0,445.39,-0.09
2022-03-07,PYPL,Financial Services,NASDAQ,445.39,452.45,434.22,449.1,7733758,3013811984.0,449.1,0.83
2022-03-08,PYPL,Financial Services,NASDAQ,449.1,478.56,445.41,473.73,5684789,1192933181.0,473.73,5.48
2022-03-09,PYPL,Financial Services,NASDAQ,473.73,481.61,454.6,459.48,2443425,2918907067.0,459.48,-3.01
2022-03-10,PYPL,Financial Services,NASDAQ,459.48,462.92,450.23,452.91,22275378,882657029.0,452.91,-1.43
2022-03-11,PYPL,Financial Services,NASDAQ,452.91,465.51,444.95,461.6,3195685,3015114821.0,461.6,1.92
2022-03-14,PYPL,Financial Services,NASDAQ,461.6,468.1,443.78,447.72,2423988,3024498399.0,447.72,-3.01
2022-03-15,PYPL,Financial Services,NASDAQ,447.72,455.68,442.11,442.96,763762,2619865362.0,442.96,-1.06
2022-03-16,PYPL,Financial Services,NASDAQ,442.96,450.72,434.59,441.62,1430020,576823393.0,441.62,-0.3
2022-03-17,PYPL,Financial Services,NASDAQ,441.62,463.48,439.87,455.77,1082076,1630364433.0,455.77,3.2
2022-03-18,PYPL,Financial Services,NASDAQ,455.77,473.33,453.41,473.18,8984355,2846451436.0,473.18,3.82
2022-03-21,PYPL,Financial Services,NASDAQ,473.18,481.45,470.78,472.64,3081773,1190679684.0,472.64,-0.11
