date,location,climate_zone,temperature,rainfall,humidity,wind_speed,air_quality_index
2023-01-25,Mumbai,Tropical,32.5,0.4,56.9,1.1,147
2023-02-01,Mumbai,Tropical,33.8,4.8,87.6,23.3,34
2023-02-08,Mumbai,Tropical,36.2,1.3,72.8,20.7,68
2023-02-15,Mumbai,Tropical,31.3,2.4,55.1,0.5,74
2023-02-22,Mumbai,Tropical,32.4,6.0,75.5,1.1,196
2023-03-01,Mumbai,Tropical,35.8,0.4,41.5,6.4,161
2023-03-08,Mumbai,Tropical,44.6,8.0,50.5,16.4,52
2023-03-15,Mumbai,Tropical,40.1,8.9,54.2,4.1,36
2023-03-22,Mumbai,Tropical,39.7,4.1,88.7,14.8,30
2023-03-29,Mumbai,Tropical,45.2,1.8,40.1,6.2,146
2023-04-05,Mumbai,Tropical,40.0,10.5,47.4,0.9,54
2023-04-12,Mumbai,Tropical,34.8,3.0,87.9,4.7,36
2023-04-19,Mumbai,Tropical,37.5,1.6,73.9,0.8,80
2023-04-26,Mumbai,Tropical,33.0,1.4,59.4,3.4,74
2023-05-03,Mumbai,Tropical,32.4,6.8,33.1,19.1,161
2023-05-10,Mumbai,Tropical,36.8,5.7,41.0,17.2,50
2023-05-17,Mumbai,Tropical,36.9,0.7,40.7,6.8,43
2023-05-24,Mumbai,Tropical,33.3,14.4,88.6,4.7,51
2023-05-31,Mumbai,Tropical,33.1,3.0,32.3,13.0,105
2023-06-07,Mumbai,Tropical,34.7,0.3,36.8,0.0,30
2023-06-14,Mumbai,Tropical,32.7,3.6,48.0,1.6,178
2023-06-21,Mumbai,Tropical,31.7,5.5,42.0,21.2,126
2023-06-28,Mumbai,Tropical,28.0,13.5,68.2,16.2,94
2023-07-05,Mumbai,Tropical,24.8,3.2,88.9,13.5,158
2023-07-12,Mumbai,Tropical,24.5,3.6,59.2,9.8,158
2023-07-19,Mumbai,Tropical,26.5,4.3,62.4,0.5,97
2023-07-26,Mumbai,Tropical,30.0,1.1,74.7,54.3,67
2023-08-02,Mumbai,Tropical,23.0,9.0,39.3,3.6,69
2023-08-09,Mumbai,Tropical,23.5,0.3,57.0,2.3,182
2023-08-16,Mumbai,Tropical,21.9,0.3,38.5,0.5,100
2023-08-23,Mumbai,Tropical,20.3,3.7,63.7,1.9,85
2023-08-30,Mumbai,Tropical,23.2,1.9,65.6,2.4,154
2023-09-06,Mumbai,Tropical,18.1,1.4,30.9,4.5,107
2023-09-13,Mumbai,Tropical,15.8,0.7,38.7,12.0,43
2023-09-20,Mumbai,Tropical,18.3,1.5,76.0,26.1,142
2023-09-27,Mumbai,Tropical,20.9,2.1,54.1,0.5,125
2023-10-04,Mumbai,Tropical,19.0,1.4,85.9,1.1,117
2023-10-11,Mumbai,Tropical,20.2,0.8,52.0,4.7,56
2023-10-18,Mumbai,Tropical,20.4,1.1,52.0,1.1,72
2023-10-25,Mumbai,Tropical,21.6,0.6,89.2,15.2,131
2023-11-01,Mumbai,Tropical,8.3,0.0,60.1,4.8,167
2023-11-08,Mumbai,Tropical,25.4,0.9,51.2,5.4,26
2023-11-15,Mumbai,Tropical,17.5,1.2,73.8,6.9,134
2023-11-22,Mumbai,Tropical,23.7,4.7,40.0,16.0,135
2023-11-29,Mumbai,Tropical,23.1,11.1,47.2,4.0,93
2023-12-06,Mumbai,Tropical,21.2,2.6,63.0,9.7,142
2023-12-13,Mumbai,Tropical,23.6,0.6,81.1,1.7,124
2023-12-20,Mumbai,Tropical,27.7,3.1,84.2,0.5,25
2023-12-27,Mumbai,Tropical,26.4,5.1,51.0,26.4,21
2024-01-03,Mumbai,Tropical,26.7,3.0,80.1,32.6,120
2024-01-10,Mumbai,Tropical,33.9,9.5,62.5,16.3,174
2024-01-17,Mumbai,Tropical,35.7,0.3,53.0,5.9,51
2024-01-24,Mumbai,Tropical,31.4,17.0,57.1,1.5,182
2024-01-31,Mumbai,Tropical,36.3,16.7,73.1,49.1,44
2024-02-07,Mumbai,Tropical,37.1,6.1,52.3,0.2,195
2024-02-14,Mumbai,Tropical,31.4,2.9,59.1,15.0,57
2024-02-21,Mumbai,Tropical,36.3,0.1,51.8,9.2,146
2024-02-28,Mumbai,Tropical,45.0,2.2,61.5,11.1,28
2024-03-06,Mumbai,Tropical,33.8,4.1,48.9,0.9,25
2024-03-13,Mumbai,Tropical,35.8,4.8,60.6,7.9,76
2024-03-20,Mumbai,Tropical,33.0,5.5,48.9,11.5,157
2024-03-27,Mumbai,Tropical,31.9,0.3,32.3,12.6,137
2024-04-03,Mumbai,Tropical,36.4,0.5,37.5,5.4,137
2024-04-10,Mumbai,Tropical,33.1,3.1,47.2,2.8,96
2024-04-17,Mumbai,Tropical,41.0,8.2,79.5,20.3,94
2024-04-24,Mumbai,Tropical,41.5,6.0,46.1,73.2,122
2024-05-01,Mumbai,Tropical,35.0,4.2,85.2,34.6,117
2024-05-08,Mumbai,Tropical,36.0,14.5,70.4,0.7,171
2024-05-15,Mumbai,Tropical,35.5,5.0,45.4,16.1,162
2024-05-22,Mumbai,Tropical,37.0,0.9,60.2,17.7,159
2024-05-29,Mumbai,Tropical,29.7,4.7,70.6,7.5,104
2024-06-05,Mumbai,Tropical,33.6,4.4,86.9,0.6,73
2024-06-12,Mumbai,Tropical,33.3,0.1,44.8,6.2,185
2024-06-19,Mumbai,Tropical,37.1,3.5,89.5,3.1,138
2024-06-26,Mumbai,Tropical,26.2,2.7,75.0,11.8,61
2024-07-03,Mumbai,Tropical,28.0,2.9,63.7,18.9,155
2024-07-10,Mumbai,Tropical,29.7,5.8,82.9,2.3,39
2024-07-17,Mumbai,Tropical,24.6,16.1,69.6,7.4,155
2024-07-24,Mumbai,Tropical,24.5,14.1,32.9,4.3,95
2024-07-31,Mumbai,Tropical,17.0,1.1,37.5,3.7,195
2024-08-07,Mumbai,Tropical,24.2,7.2,60.3,44.5,190
2024-08-14,Mumbai,Tropical,20.5,0.7,50.2,8.8,81
2024-08-21,Mumbai,Tropical,18.1,7.7,59.6,2.0,178
2024-08-28,Mumbai,Tropical,24.0,14.2,82.9,7.2,111
2024-09-04,Mumbai,Tropical,23.6,2.4,87.3,20.7,65
2024-09-11,Mumbai,Tropical,21.8,6.3,45.1,10.7,97
2024-09-18,Mumbai,Tropical,21.1,17.3,59.1,0.7,73
2024-09-25,Mumbai,Tropical,25.0,4.6,33.0,1.0,81
2024-10-02,Mumbai,Tropical,25.6,0.3,73.3,2.6,181
2024-10-09,Mumbai,Tropical,18.1,20.1,71.5,21.5,78
2024-10-16,Mumbai,Tropical,20.8,0.3,62.3,0.7,78
2024-10-23,Mumbai,Tropical,17.0,14.6,73.6,2.5,30
2024-10-30,Mumbai,Tropical,20.1,6.3,85.5,7.3,123
2024-11-06,Mumbai,Tropical,20.2,3.8,37.6,9.0,101
2024-11-13,Mumbai,Tropical,17.3,17.6,36.7,3.1,199
2024-11-20,Mumbai,Tropical,16.5,2.4,55.5,12.5,159
2024-11-27,Mumbai,Tropical,23.1,1.4,53.3,5.9,135
2024-12-04,Mumbai,Tropical,22.6,2.3,31.6,2.5,112
2024-12-11,Mumbai,Tropical,24.0,0.4,78.5,14.8,160
2024-12-18,Mumbai,Tropical,25.9,9.6,71.0,0.5,99
2024-12-25,Mumbai,Tropical,31.2,1.2,62.2,13.4,94
2020-01-01,Cairo,Arid,27.3,0.3,87.6,11.3,56
2020-01-08,Cairo,Arid,25.1,0.9,63.3,23.2,80
2020-01-15,Cairo,Arid,30.7,0.1,85.5,20.2,126
2020-01-22,Cairo,Arid,28.4,0.5,41.3,16.3,184
2020-01-29,Cairo,Arid,32.8,0.2,61.1,38.8,146
2020-02-05,Cairo,Arid,27.4,0.7,75.0,3.8,120
2020-02-12,Cairo,Arid,34.0,0.4,30.5,14.3,50
2020-02-19,Cairo,Arid,31.1,0.7,87.3,2.7,105
2020-02-26,Cairo,Arid,32.9,0.5,54.2,11.3,23
2020-03-04,Cairo,Arid,38.0,0.4,53.2,5.5,186
2020-03-11,Cairo,Arid,31.4,0.0,34.7,21.3,168
2020-03-18,Cairo,Arid,34.3,1.3,60.2,10.9,85
2020-03-25,Cairo,Arid,33.2,0.7,35.2,11.1,65
2020-04-01,Cairo,Arid,38.8,0.2,45.0,4.4,97
2020-04-08,Cairo,Arid,32.1,0.2,53.0,19.3,113
2020-04-15,Cairo,Arid,37.0,0.0,76.1,23.2,59
2020-04-22,Cairo,Arid,33.7,0.4,65.8,4.6,140
2020-04-29,Cairo,Arid,28.7,0.9,84.0,15.2,138
2020-05-06,Cairo,Arid,32.6,1.0,75.8,2.8,153
2020-05-13,Cairo,Arid,33.5,0.5,65.4,5.5,70
2020-05-20,Cairo,Arid,37.6,0.2,61.5,10.6,125
2020-05-27,Cairo,Arid,29.5,0.2,74.6,5.8,55
2020-06-03,Cairo,Arid,29.0,0.1,69.9,7.4,77
2020-06-10,Cairo,Arid,28.2,0.5,45.4,5.2,149
2020-06-17,Cairo,Arid,25.0,0.7,77.6,6.8,86
2020-06-24,Cairo,Arid,26.1,0.2,73.5,2.1,76
2020-07-01,Cairo,Arid,22.2,1.0,35.3,20.0,135
2020-07-08,Cairo,Arid,19.3,0.4,61.3,1.6,113
2020-07-15,Cairo,Arid,16.8,0.1,47.8,8.5,20
2020-07-22,Cairo,Arid,20.1,0.8,48.3,0.8,159
2020-07-29,Cairo,Arid,23.9,0.7,39.1,1.4,116
2020-08-05,Cairo,Arid,21.9,0.0,79.8,8.5,43
2020-08-12,Cairo,Arid,19.3,0.4,82.5,0.4,185
2020-08-19,Cairo,Arid,13.9,1.0,48.6,11.8,73
2020-08-26,Cairo,Arid,18.8,0.2,51.1,7.8,157
2020-09-02,Cairo,Arid,14.2,0.6,78.2,8.3,179
2020-09-09,Cairo,Arid,17.6,0.6,51.5,9.4,125
2020-09-16,Cairo,Arid,17.1,0.7,52.7,3.6,53
2020-09-23,Cairo,Arid,9.9,1.0,77.9,3.1,119
2020-09-30,Cairo,Arid,12.9,0.3,56.3,2.5,125
2020-10-07,Cairo,Arid,11.6,1.0,54.9,0.9,145
2020-10-14,Cairo,Arid,14.7,0.4,83.2,22.0,184
2020-10-21,Cairo,Arid,10.8,0.0,64.5,15.4,91
2020-10-28,Cairo,Arid,15.6,0.1,86.0,4.2,151
2020-11-04,Cairo,Arid,20.9,0.5,72.5,2.0,107
2020-11-11,Cairo,Arid,18.1,1.0,58.6,52.1,104
2020-11-18,Cairo,Arid,15.5,0.3,74.9,83.0,88
2020-11-25,Cairo,Arid,20.8,0.2,35.2,0.0,44
2020-12-02,Cairo,Arid,15.1,0.1,40.7,24.7,28
2020-12-09,Cairo,Arid,18.4,0.1,39.8,3.4,188
2020-12-16,Cairo,Arid,19.7,0.4,63.6,7.3,98
2020-12-23,Cairo,Arid,21.1,0.4,78.4,0.5,70
2020-12-30,Cairo,Arid,22.0,0.2,74.2,6.0,101
2021-01-06,Cairo,Arid,22.9,0.3,63.1,9.1,80
2021-01-13,Cairo,Arid,28.0,0.3,76.7,28.3,129
2021-01-20,Cairo,Arid,28.9,0.9,48.2,5.1,20
2021-01-27,Cairo,Arid,33.0,0.6,45.6,2.9,42
2021-02-03,Cairo,Arid,28.6,0.4,33.4,1.2,61
2021-02-10,Cairo,Arid,30.6,0.2,62.1,15.5,100
2021-02-17,Cairo,Arid,30.9,0.2,49.0,14.9,49
2021-02-24,Cairo,Arid,37.9,0.0,70.0,16.5,149
2021-03-03,Cairo,Arid,32.7,1.3,81.6,12.4,53
2021-03-10,Cairo,Arid,32.8,1.8,87.9,2.4,149
2021-03-17,Cairo,Arid,34.7,0.1,87.7,3.4,69
2021-03-24,Cairo,Arid,32.8,0.0,60.7,25.1,65
2021-03-31,Cairo,Arid,31.2,0.1,70.2,3.4,167
2021-04-07,Cairo,Arid,30.2,1.2,40.0,1.3,173
2021-04-14,Cairo,Arid,28.5,0.9,48.6,7.1,89
2021-04-21,Cairo,Arid,35.0,0.0,43.6,26.8,164
2021-04-28,Cairo,Arid,36.6,0.1,60.5,13.3,172
2021-05-05,Cairo,Arid,38.2,1.2,68.0,0.7,41
2021-05-12,Cairo,Arid,33.2,0.1,42.0,12.6,85
2021-05-19,Cairo,Arid,32.5,0.2,39.1,3.1,188
2021-05-26,Cairo,Arid,31.5,0.2,81.4,5.7,115
2021-06-02,Cairo,Arid,27.7,0.3,72.3,0.3,93
2021-06-09,Cairo,Arid,27.6,1.4,85.9,2.3,64
2021-06-16,Cairo,Arid,21.7,0.9,59.0,10.8,188
2021-06-23,Cairo,Arid,25.9,1.1,78.4,0.0,147
2021-06-30,Cairo,Arid,18.0,0.4,58.9,11.4,155
2021-07-07,Cairo,Arid,20.1,0.0,43.9,16.2,28
2021-07-14,Cairo,Arid,25.2,0.3,55.0,38.1,158
2021-07-21,Cairo,Arid,22.3,0.2,75.3,11.2,191
2021-07-28,Cairo,Arid,22.4,0.5,54.7,27.2,110
2021-08-04,Cairo,Arid,20.5,0.5,32.4,5.2,95
2021-08-11,Cairo,Arid,14.4,0.2,73.3,19.8,125
2021-08-18,Cairo,Arid,17.2,0.1,86.9,6.4,47
2021-08-25,Cairo,Arid,14.4,0.7,59.9,3.7,77
2021-09-01,Cairo,Arid,19.1,0.0,34.3,3.4,171
2021-09-08,Cairo,Arid,22.8,0.1,43.7,21.4,131
2021-09-15,Cairo,Arid,13.4,1.2,35.6,6.3,103
2021-09-22,Cairo,Arid,17.4,0.2,62.4,11.3,82
2021-09-29,Cairo,Arid,15.5,0.2,88.1,27.0,101
2021-10-06,Cairo,Arid,8.0,0.2,37.6,18.5,64
2021-10-13,Cairo,Arid,14.1,0.1,66.1,0.6,191
2021-10-20,Cairo,Arid,21.8,0.3,74.9,17.6,107
2021-10-27,Cairo,Arid,18.2,0.9,80.6,3.6,74
2021-11-03,Cairo,Arid,16.8,0.0,78.3,4.6,135
2021-11-10,Cairo,Arid,15.6,0.6,39.6,22.7,124
2021-11-17,Cairo,Arid,21.5,0.3,72.3,17.2,84
2021-11-24,Cairo,Arid,20.6,0.2,52.6,7.6,120
2021-12-01,Cairo,Arid,21.9,0.1,70.6,2.9,92
2021-12-08,Cairo,Arid,19.3,0.1,60.3,20.1,28
2021-12-15,Cairo,Arid,24.9,1.2,34.4,22.5,57
2021-12-22,Cairo,Arid,20.8,1.0,72.0,5.1,190
2021-12-29,Cairo,Arid,27.9,0.7,67.0,0.0,147
2022-01-05,Cairo,Arid,24.0,0.5,57.3,19.9,165
2022-01-12,Cairo,Arid,29.4,2.9,39.2,19.9,44
2022-01-19,Cairo,Arid,26.7,0.5,39.0,27.0,108
2022-01-26,Cairo,Arid,33.3,0.6,77.1,15.9,44
2022-02-02,Cairo,Arid,34.1,0.2,58.1,3.2,113
2022-02-09,Cairo,Arid,30.8,0.1,78.2,2.8,20
2022-02-16,Cairo,Arid,29.4,0.0,47.0,5.7,171
2022-02-23,Cairo,Arid,26.1,0.3,50.3,4.9,149
2022-03-02,Cairo,Arid,32.6,0.2,55.9,9.8,136
2022-03-09,Cairo,Arid,33.1,0.4,41.0,8.5,132
2022-03-16,Cairo,Arid,34.1,0.1,54.4,6.2,143
2022-03-23,Cairo,Arid,34.9,0.0,65.4,7.4,34
2022-03-30,Cairo,Arid,39.9,0.3,32.6,3.7,194
2022-04-06,Cairo,Arid,34.6,0.1,83.4,0.1,72
2022-04-13,Cairo,Arid,33.0,0.3,69.8,7.5,58
2022-04-20,Cairo,Arid,31.6,0.6,42.7,1.1,62
2022-04-27,Cairo,Arid,34.3,1.2,78.3,0.7,125
2022-05-04,Cairo,Arid,29.3,0.6,36.8,14.8,187
2022-05-11,Cairo,Arid,35.9,0.3,58.9,0.7,76
2022-05-18,Cairo,Arid,32.2,0.2,86.7,3.3,109
2022-05-25,Cairo,Arid,34.9,0.7,30.3,25.0,128
2022-06-01,Cairo,Arid,37.8,0.5,70.1,1.3,150
2022-06-08,Cairo,Arid,27.8,0.4,32.8,9.8,34
2022-06-15,Cairo,Arid,34.1,0.7,43.1,5.9,116
2022-06-22,Cairo,Arid,29.8,0.1,46.8,17.2,98
2022-06-29,Cairo,Arid,21.5,0.9,61.1,6.2,92
2022-07-06,Cairo,Arid,29.0,0.3,67.8,12.0,92
2022-07-13,Cairo,Arid,24.7,0.5,67.5,1.4,97
2022-07-20,Cairo,Arid,19.2,0.3,83.2,4.8,141
2022-07-27,Cairo,Arid,18.3,0.1,58.6,47.9,139
2022-08-03,Cairo,Arid,12.9,0.2,88.9,1.4,142
2022-08-10,Cairo,Arid,15.8,0.7,43.7,25.5,130
2022-08-17,Cairo,Arid,16.9,0.1,84.9,1.2,165
2022-08-24,Cairo,Arid,16.2,0.4,40.6,16.8,60
2022-08-31,Cairo,Arid,15.8,0.2,74.1,10.1,122
2022-09-07,Cairo,Arid,11.3,0.4,36.8,27.2,49
2022-09-14,Cairo,Arid,6.8,0.7,55.2,28.7,42
2022-09-21,Cairo,Arid,13.8,0.2,60.5,1.6,119
2022-09-28,Cairo,Arid,16.3,0.3,62.4,34.4,111
2022-10-05,Cairo,Arid,15.2,1.8,81.6,1.2,65
2022-10-12,Cairo,Arid,17.5,0.0,75.9,3.4,50
2022-10-19,Cairo,Arid,9.7,0.2,38.6,11.9,33
2022-10-26,Cairo,Arid,13.6,0.9,84.3,1.3,133
2022-11-02,Cairo,Arid,22.2,0.6,79.5,0.6,186
2022-11-09,Cairo,Arid,16.8,0.8,81.2,24.6,69
2022-11-16,Cairo,Arid,18.4,1.3,67.7,5.0,100
2022-11-23,Cairo,Arid,17.6,0.1,41.4,11.1,75
2022-11-30,Cairo,Arid,25.1,0.7,34.8,0.5,147
2022-12-07,Cairo,Arid,16.9,1.7,68.5,0.2,67
2022-12-14,Cairo,Arid,18.8,0.0,69.6,5.6,160
2022-12-21,Cairo,Arid,25.0,0.4,33.2,1.5,180
2022-12-28,Cairo,Arid,28.7,0.4,79.5,19.4,67
2023-01-04,Cairo,Arid,26.0,0.9,73.3,0.8,108
2023-01-11,Cairo,Arid,26.7,0.0,68.6,8.9,150
2023-01-18,Cairo,Arid,27.9,0.2,68.4,1.4,129
2023-01-25,Cairo,Arid,25.5,0.2,83.3,0.4,167
2023-02-01,Cairo,Arid,32.8,0.3,54.1,1.6,189
2023-02-08,Cairo,Arid,28.3,0.4,48.2,4.5,43
2023-02-15,Cairo,Arid,29.9,1.5,44.8,7.6,108
2023-02-22,Cairo,Arid,38.8,0.3,42.5,16.8,93
2023-03-01,Cairo,Arid,30.0,0.1,64.6,8.1,80
2023-03-08,Cairo,Arid,36.3,0.2,44.0,0.5,71
2023-03-15,Cairo,Arid,35.9,1.4,53.8,11.8,146
2023-03-22,Cairo,Arid,41.1,0.3,37.7,1.3,169
2023-03-29,Cairo,Arid,38.3,0.4,68.7,0.1,99
2023-04-05,Cairo,Arid,37.1,0.4,40.1,14.3,141
2023-04-12,Cairo,Arid,36.5,0.6,44.1,3.1,191
2023-04-19,Cairo,Arid,32.0,0.4,81.0,6.5,185
2023-04-26,Cairo,Arid,34.5,0.4,36.3,11.8,125
2023-05-03,Cairo,Arid,33.2,0.5,36.0,9.3,76
2023-05-10,Cairo,Arid,30.7,0.2,45.1,11.5,73
2023-05-17,Cairo,Arid,30.5,0.1,89.2,8.2,197
2023-05-24,Cairo,Arid,26.7,1.1,31.5,4.3,154
2023-05-31,Cairo,Arid,32.6,0.5,31.5,16.6,66
2023-06-07,Cairo,Arid,34.0,0.8,37.7,0.2,126
2023-06-14,Cairo,Arid,29.2,0.1,33.9,11.7,42
2023-06-21,Cairo,Arid,28.2,0.4,60.8,6.8,76
2023-06-28,Cairo,Arid,15.7,0.5,55.5,5.9,20
2023-07-05,Cairo,Arid,24.2,0.4,48.3,2.0,63
2023-07-12,Cairo,Arid,27.1,0.1,67.0,5.9,87
2023-07-19,Cairo,Arid,17.9,0.3,52.1,1.1,93
2023-07-26,Cairo,Arid,15.5,0.5,69.9,3.4,54
2023-08-02,Cairo,Arid,19.0,0.9,80.6,7.3,48
2023-08-09,Cairo,Arid,15.0,0.0,32.1,24.3,109
2023-08-16,Cairo,Arid,13.9,0.6,63.4,3.0,40
2023-08-23,Cairo,Arid,20.8,0.9,41.7,22.3,141
2023-08-30,Cairo,Arid,18.5,1.0,89.9,9.4,80
2023-09-06,Cairo,Arid,11.4,0.2,89.8,18.7,132
2023-09-13,Cairo,Arid,14.8,0.2,53.0,18.1,74
2023-09-20,Cairo,Arid,17.3,0.9,71.9,3.4,88
2023-09-27,Cairo,Arid,7.5,0.3,70.0,0.1,96
2023-10-04,Cairo,Arid,16.0,0.3,50.6,1.5,175
2023-10-11,Cairo,Arid,15.8,0.1,82.7,16.8,139
2023-10-18,Cairo,Arid,14.1,0.5,78.4,1.2,170
2023-10-25,Cairo,Arid,19.1,0.0,34.4,19.0,144
2023-11-01,Cairo,Arid,17.0,0.6,62.6,17.9,180
2023-11-08,Cairo,Arid,19.7,0.1,70.9,2.9,180
2023-11-15,Cairo,Arid,15.9,1.3,80.2,54.0,146
2023-11-22,Cairo,Arid,18.6,0.2,63.0,13.8,92
2023-11-29,Cairo,Arid,24.5,0.0,52.2,7.0,198
2023-12-06,Cairo,Arid,22.9,0.2,80.8,5.6,131
2023-12-13,Cairo,Arid,24.6,0.0,37.2,2.5,180
2023-12-20,Cairo,Arid,24.6,0.8,51.1,5.2,28
2023-12-27,Cairo,Arid,26.8,0.2,82.5,14.8,39
2024-01-03,Cairo,Arid,27.6,0.6,86.7,5.3,27
2024-01-10,Cairo,Arid,25.1,0.4,45.3,11.3,174
2024-01-17,Cairo,Arid,37.6,0.8,74.1,10.9,90
2024-01-24,Cairo,Arid,31.7,0.6,60.0,22.5,107
2024-01-31,Cairo,Arid,28.5,0.7,35.6,30.2,33
2024-02-07,Cairo,Arid,33.4,0.6,47.9,5.3,87
2024-02-14,Cairo,Arid,37.0,1.2,72.3,11.1,168
2024-02-21,Cairo,Arid,34.7,0.6,70.6,12.2,191
2024-02-28,Cairo,Arid,31.0,0.7,61.3,0.8,25
2024-03-06,Cairo,Arid,39.4,1.4,32.9,19.0,196
2024-03-13,Cairo,Arid,31.5,0.4,84.2,3.9,35
2024-03-20,Cairo,Arid,36.4,0.7,82.9,16.4,97
2024-03-27,Cairo,Arid,32.1,1.2,53.8,2.8,71
2024-04-03,Cairo,Arid,33.3,0.5,33.0,26.1,110
2024-04-10,Cairo,Arid,38.2,0.4,39.4,11.7,140
2024-04-17,Cairo,Arid,34.0,0.6,52.4,1.6,197
2024-04-24,Cairo,Arid,34.7,0.0,61.6,21.7,161
2024-05-01,Cairo,Arid,30.8,1.1,85.3,1.1,170
2024-05-08,Cairo,Arid,35.8,1.8,32.8,4.4,80
2024-05-15,Cairo,Arid,32.6,0.7,68.4,1.3,68
2024-05-22,Cairo,Arid,33.9,0.0,38.8,0.8,96
2024-05-29,Cairo,Arid,25.2,0.8,78.5,2.1,136
2024-06-05,Cairo,Arid,28.4,0.5,32.3,9.7,88
2024-06-12,Cairo,Arid,34.3,0.2,49.0,11.1,166
2024-06-19,Cairo,Arid,31.1,1.0,50.5,14.7,66
2024-06-26,Cairo,Arid,28.8,1.1,61.7,7.3,173
2024-07-03,Cairo,Arid,24.7,0.2,46.0,26.5,86
2024-07-10,Cairo,Arid,25.6,0.4,66.9,6.6,112
2024-07-17,Cairo,Arid,16.9,0.1,67.2,12.7,176
2024-07-24,Cairo,Arid,21.0,0.0,82.9,3.0,55
2024-07-31,Cairo,Arid,16.9,0.3,80.7,22.8,103
2024-08-07,Cairo,Arid,19.7,0.6,36.0,0.3,106
2024-08-14,Cairo,Arid,16.7,0.0,63.3,14.4,114
2024-08-21,Cairo,Arid,16.8,0.9,32.0,4.6,79
2024-08-28,Cairo,Arid,18.4,0.0,38.7,11.9,128
2024-09-04,Cairo,Arid,11.1,0.5,33.3,5.2,20
2024-09-11,Cairo,Arid,15.0,1.4,62.5,7.5,87
2024-09-18,Cairo,Arid,12.6,1.6,53.1,4.2,114
2024-09-25,Cairo,Arid,17.2,0.1,69.9,0.8,131
2024-10-02,Cairo,Arid,15.7,0.6,38.0,16.4,198
2024-10-09,Cairo,Arid,22.1,0.1,74.5,3.6,183
2024-10-16,Cairo,Arid,12.8,0.1,71.3,1.4,57
2024-10-23,Cairo,Arid,18.3,0.2,82.9,22.2,135
2024-10-30,Cairo,Arid,13.8,0.0,34.9,8.6,62
2024-11-06,Cairo,Arid,19.8,0.5,47.0,4.7,32
2024-11-13,Cairo,Arid,21.6,0.6,60.2,12.3,84
2024-11-20,Cairo,Arid,20.0,0.1,75.0,10.0,193
2024-11-27,Cairo,Arid,19.0,1.1,61.1,6.1,91
2024-12-04,Cairo,Arid,23.4,0.2,47.6,5.1,65
2024-12-11,Cairo,Arid,17.6,1.3,31.5,8.7,166
2024-12-18,Cairo,Arid,24.9,0.1,38.8,19.4,76
2024-12-25,Cairo,Arid,24.6,0.1,45.8,0.4,43
2020-01-01,São Paulo,Tropical,28.1,1.9,52.9,46.8,111
2020-01-08,São Paulo,Tropical,21.8,9.6,45.4,0.2,140
2020-01-15,São Paulo,Tropical,30.0,3.3,57.6,4.5,78
2020-01-22,São Paulo,Tropical,21.7,1.5,86.4,23.6,126
2020-01-29,São Paulo,Tropical,28.2,3.9,72.9,8.1,113
2020-02-05,São Paulo,Tropical,28.2,13.3,41.1,5.7,87
2020-02-12,São Paulo,Tropical,24.7,10.5,39.5,6.1,105
2020-02-19,São Paulo,Tropical,28.4,5.9,53.0,20.3,81
2020-02-26,São Paulo,Tropical,32.7,0.7,70.8,18.5,70
2020-03-04,São Paulo,Tropical,28.2,10.1,32.0,24.4,188
2020-03-11,São Paulo,Tropical,34.6,7.8,47.7,6.8,131
2020-03-18,São Paulo,Tropical,28.5,2.6,69.7,21.4,141
2020-03-25,São Paulo,Tropical,26.3,2.3,41.0,5.6,87
2020-04-01,São Paulo,Tropical,36.3,2.2,30.5,18.3,154
2020-04-08,São Paulo,Tropical,38.8,5.3,53.2,10.4,153
2020-04-15,São Paulo,Tropical,37.3,0.3,57.4,8.0,111
2020-04-22,São Paulo,Tropical,30.5,6.6,53.0,29.0,120
2020-04-29,São Paulo,Tropical,39.4,2.6,39.0,7.0,182
2020-05-06,São Paulo,Tropical,28.8,9.4,72.4,6.7,162
2020-05-13,São Paulo,Tropical,20.8,2.7,54.5,3.9,102
2020-05-20,São Paulo,Tropical,31.0,0.2,89.5,1.4,172
2020-05-27,São Paulo,Tropical,25.7,8.3,35.3,16.4,57
2020-06-03,São Paulo,Tropical,25.1,5.7,66.5,14.7,45
2020-06-10,São Paulo,Tropical,30.4,0.6,36.8,5.3,90
2020-06-17,São Paulo,Tropical,21.7,0.4,86.4,3.0,148
2020-06-24,São Paulo,Tropical,24.8,0.6,67.7,1.0,161
2020-07-01,São Paulo,Tropical,19.2,19.0,32.2,5.9,38
2020-07-08,São Paulo,Tropical,24.2,3.6,65.1,4.5,43
2020-07-15,São Paulo,Tropical,23.7,11.6,39.8,4.8,192
2020-07-22,São Paulo,Tropical,14.3,4.9,73.7,26.9,176
2020-07-29,São Paulo,Tropical,14.2,0.4,71.6,15.4,121
2020-08-05,São Paulo,Tropical,14.8,3.8,70.2,17.8,190
2020-08-12,São Paulo,Tropical,13.0,3.2,65.9,0.3,177
2020-08-19,São Paulo,Tropical,13.3,4.6,86.1,2.7,134
2020-08-26,São Paulo,Tropical,10.5,0.1,46.2,16.3,110
2020-09-02,São Paulo,Tropical,7.8,3.0,48.6,6.6,32
2020-09-09,São Paulo,Tropical,11.9,7.9,80.3,10.6,168
2020-09-16,São Paulo,Tropical,16.7,1.6,48.9,1.2,150
2020-09-23,São Paulo,Tropical,11.4,12.0,36.3,12.7,125
2020-09-30,São Paulo,Tropical,7.7,2.1,89.5,1.1,42
